system:index,BuildingDensity,Latitude,Longitude,.geo
2241,0,28.95916171176105,76.85954876852661,"{""type"":""Point"",""coordinates"":[76.85954876852661,28.95916171176105]}"
2242,4377,28.57961275752078,77.3839417176533,"{""type"":""Point"",""coordinates"":[77.3839417176533,28.57961275752078]}"
2243,0,28.808438834892407,77.59385662519473,"{""type"":""Point"",""coordinates"":[77.59385662519473,28.808438834892407]}"
2244,1742,28.481631744466224,77.04778071192331,"{""type"":""Point"",""coordinates"":[77.04778071192331,28.481631744466224]}"
2245,0,28.986757306607497,77.24973649377746,"{""type"":""Point"",""coordinates"":[77.24973649377746,28.986757306607497]}"
2246,0,28.95611250878781,77.51235699619671,"{""type"":""Point"",""coordinates"":[77.51235699619671,28.95611250878781]}"
2247,1004,28.78457972316655,77.04176550562832,"{""type"":""Point"",""coordinates"":[77.04176550562832,28.78457972316655]}"
2248,0,28.59122743934566,76.96558680416905,"{""type"":""Point"",""coordinates"":[76.96558680416905,28.59122743934566]}"
2249,569,28.845175300192174,76.71575237846766,"{""type"":""Point"",""coordinates"":[76.71575237846766,28.845175300192174]}"
2250,0,28.620639591886015,76.87490677887615,"{""type"":""Point"",""coordinates"":[76.87490677887615,28.620639591886015]}"
2251,0,28.41503049450529,76.75777663301275,"{""type"":""Point"",""coordinates"":[76.75777663301275,28.41503049450529]}"
2252,0,28.497358240407856,77.55629982304072,"{""type"":""Point"",""coordinates"":[77.55629982304072,28.497358240407856]}"
2253,0,29.00249898511249,77.26678815011205,"{""type"":""Point"",""coordinates"":[77.26678815011205,29.00249898511249]}"
2254,0,28.7725886726612,77.07792049080618,"{""type"":""Point"",""coordinates"":[77.07792049080618,28.7725886726612]}"
2255,0,28.97389264977208,77.42045146298715,"{""type"":""Point"",""coordinates"":[77.42045146298715,28.97389264977208]}"
2256,0,28.6647183259405,76.74190152866225,"{""type"":""Point"",""coordinates"":[76.74190152866225,28.6647183259405]}"
2257,0,28.351912386848237,77.22140473453345,"{""type"":""Point"",""coordinates"":[77.22140473453345,28.351912386848237]}"
2258,0,29.104795342580164,76.89087913476956,"{""type"":""Point"",""coordinates"":[76.89087913476956,29.104795342580164]}"
2259,0,28.361862141581724,76.85524855080591,"{""type"":""Point"",""coordinates"":[76.85524855080591,28.361862141581724]}"
2260,239,28.73878431965593,77.32586590954882,"{""type"":""Point"",""coordinates"":[77.32586590954882,28.73878431965593]}"
2261,2996,29.078089910680287,77.27881823353735,"{""type"":""Point"",""coordinates"":[77.27881823353735,29.078089910680287]}"
2262,0,28.589970338381704,76.84012477329138,"{""type"":""Point"",""coordinates"":[76.84012477329138,28.589970338381704]}"
2263,2353,28.643169321669006,77.14144003553244,"{""type"":""Point"",""coordinates"":[77.14144003553244,28.643169321669006]}"
2264,112,28.591092520483844,77.42418494323438,"{""type"":""Point"",""coordinates"":[77.42418494323438,28.591092520483844]}"
2265,0,29.114528271957774,77.20388303143119,"{""type"":""Point"",""coordinates"":[77.20388303143119,29.114528271957774]}"
2266,0,28.999434208556753,76.90776848174112,"{""type"":""Point"",""coordinates"":[76.90776848174112,28.999434208556753]}"
2267,0,28.425385099070184,76.7883065357005,"{""type"":""Point"",""coordinates"":[76.7883065357005,28.425385099070184]}"
2268,191,29.054274037192226,77.11415958695692,"{""type"":""Point"",""coordinates"":[77.11415958695692,29.054274037192226]}"
2269,0,28.613156764923374,77.01278538544197,"{""type"":""Point"",""coordinates"":[77.01278538544197,28.613156764923374]}"
2270,461,29.04233901202495,77.40433868698827,"{""type"":""Point"",""coordinates"":[77.40433868698827,29.04233901202495]}"
2271,117,28.778908104320088,77.56492964607641,"{""type"":""Point"",""coordinates"":[77.56492964607641,28.778908104320088]}"
2272,0,28.823656743697807,77.3003325682449,"{""type"":""Point"",""coordinates"":[77.3003325682449,28.823656743697807]}"
2273,465,28.44272306218917,77.44778234696052,"{""type"":""Point"",""coordinates"":[77.44778234696052,28.44272306218917]}"
2274,4,28.954301600337537,76.72220496621152,"{""type"":""Point"",""coordinates"":[76.72220496621152,28.954301600337537]}"
2275,922,28.342743117646705,77.3510511061312,"{""type"":""Point"",""coordinates"":[77.3510511061312,28.342743117646705]}"
2276,4192,28.699727099712575,77.27235552348183,"{""type"":""Point"",""coordinates"":[77.27235552348183,28.699727099712575]}"
2277,2442,28.63535122938114,77.56281946934352,"{""type"":""Point"",""coordinates"":[77.56281946934352,28.63535122938114]}"
2278,0,28.346706643228185,77.23027036775446,"{""type"":""Point"",""coordinates"":[77.23027036775446,28.346706643228185]}"
2279,0,29.09887574908025,77.19840928165048,"{""type"":""Point"",""coordinates"":[77.19840928165048,29.09887574908025]}"
2280,0,28.482340351804563,76.9169210389968,"{""type"":""Point"",""coordinates"":[76.9169210389968,28.482340351804563]}"
2281,0,28.51582076658736,76.68552863177293,"{""type"":""Point"",""coordinates"":[76.68552863177293,28.51582076658736]}"
2282,13,28.84485330225165,77.17719262219414,"{""type"":""Point"",""coordinates"":[77.17719262219414,28.84485330225165]}"
2283,0,28.833620847091186,77.31708400720812,"{""type"":""Point"",""coordinates"":[77.31708400720812,28.833620847091186]}"
2284,0,28.58439677888303,77.46294446635227,"{""type"":""Point"",""coordinates"":[77.46294446635227,28.58439677888303]}"
2285,827,28.721435522870156,77.36256393253022,"{""type"":""Point"",""coordinates"":[77.36256393253022,28.721435522870156]}"
2286,4296,28.47709165863338,77.08930986634438,"{""type"":""Point"",""coordinates"":[77.08930986634438,28.47709165863338]}"
2287,0,28.954861332487148,77.23779671369964,"{""type"":""Point"",""coordinates"":[77.23779671369964,28.954861332487148]}"
2288,0,28.29869788549478,77.21998515803668,"{""type"":""Point"",""coordinates"":[77.21998515803668,28.29869788549478]}"
2289,6563,28.36427092304161,77.28101165639181,"{""type"":""Point"",""coordinates"":[77.28101165639181,28.36427092304161]}"
2290,115,28.425891544383536,76.70482952249742,"{""type"":""Point"",""coordinates"":[76.70482952249742,28.425891544383536]}"
2291,4004,28.47981771068737,76.83035439209478,"{""type"":""Point"",""coordinates"":[76.83035439209478,28.47981771068737]}"
2292,0,28.858533465208442,76.8604422144892,"{""type"":""Point"",""coordinates"":[76.8604422144892,28.858533465208442]}"
2293,0,28.761492732788813,77.37695206710016,"{""type"":""Point"",""coordinates"":[77.37695206710016,28.761492732788813]}"
2294,0,28.720647446663445,76.98908350404258,"{""type"":""Point"",""coordinates"":[76.98908350404258,28.720647446663445]}"
2295,3484,28.639662984872857,77.20382800420677,"{""type"":""Point"",""coordinates"":[77.20382800420677,28.639662984872857]}"
2296,3525,28.71635694521982,77.45185166096897,"{""type"":""Point"",""coordinates"":[77.45185166096897,28.71635694521982]}"
2297,0,28.770576669729188,77.20026146258861,"{""type"":""Point"",""coordinates"":[77.20026146258861,28.770576669729188]}"
2298,0,28.772349682162716,76.73156621780136,"{""type"":""Point"",""coordinates"":[76.73156621780136,28.772349682162716]}"
2299,161,28.802950165549024,77.5400163956125,"{""type"":""Point"",""coordinates"":[77.5400163956125,28.802950165549024]}"
2300,0,28.81067652082887,77.3702835912679,"{""type"":""Point"",""coordinates"":[77.3702835912679,28.81067652082887]}"
2301,0,28.7342890744519,76.96385555061082,"{""type"":""Point"",""coordinates"":[76.96385555061082,28.7342890744519]}"
2302,0,28.442094819766762,77.29481385111329,"{""type"":""Point"",""coordinates"":[77.29481385111329,28.442094819766762]}"
2303,0,28.904263665214554,77.51445717371605,"{""type"":""Point"",""coordinates"":[77.51445717371605,28.904263665214554]}"
2304,0,28.382047236696145,76.76295214908627,"{""type"":""Point"",""coordinates"":[76.76295214908627,28.382047236696145]}"
2305,0,28.738105270704445,76.68382932102668,"{""type"":""Point"",""coordinates"":[76.68382932102668,28.738105270704445]}"
2306,0,28.82881674734641,77.38929647070671,"{""type"":""Point"",""coordinates"":[77.38929647070671,28.82881674734641]}"
2307,6049,28.773526519774926,77.11762920290367,"{""type"":""Point"",""coordinates"":[77.11762920290367,28.773526519774926]}"
2308,4929,28.574408534297238,77.09948845304332,"{""type"":""Point"",""coordinates"":[77.09948845304332,28.574408534297238]}"
2309,3,29.018736857634632,76.9905413891774,"{""type"":""Point"",""coordinates"":[76.9905413891774,29.018736857634632]}"
2310,0,28.840366820570726,76.63277716756579,"{""type"":""Point"",""coordinates"":[76.63277716756579,28.840366820570726]}"
2311,461,28.63049144481208,77.328709065366,"{""type"":""Point"",""coordinates"":[77.328709065366,28.63049144481208]}"
2312,141,28.571743592778077,76.95319198959666,"{""type"":""Point"",""coordinates"":[76.95319198959666,28.571743592778077]}"
2313,0,28.766666578999562,76.96112957970607,"{""type"":""Point"",""coordinates"":[76.96112957970607,28.766666578999562]}"
2314,176,28.403745395266917,76.82594026694797,"{""type"":""Point"",""coordinates"":[76.82594026694797,28.403745395266917]}"
2315,0,28.807429976967075,77.38949236709887,"{""type"":""Point"",""coordinates"":[77.38949236709887,28.807429976967075]}"
2316,0,28.74971617456872,76.79160128216184,"{""type"":""Point"",""coordinates"":[76.79160128216184,28.74971617456872]}"
2317,0,28.688828716664208,76.61728063695452,"{""type"":""Point"",""coordinates"":[76.61728063695452,28.688828716664208]}"
2318,19,28.79646574070646,77.38687387045657,"{""type"":""Point"",""coordinates"":[77.38687387045657,28.79646574070646]}"
2319,0,28.82060710505143,77.43318860553876,"{""type"":""Point"",""coordinates"":[77.43318860553876,28.82060710505143]}"
2320,0,29.118748894883694,77.27293983257297,"{""type"":""Point"",""coordinates"":[77.27293983257297,29.118748894883694]}"
2321,3779,28.661636794063774,77.33587698841933,"{""type"":""Point"",""coordinates"":[77.33587698841933,28.661636794063774]}"
2322,0,29.106732364426275,76.97068711766703,"{""type"":""Point"",""coordinates"":[76.97068711766703,29.106732364426275]}"
2323,0,28.71780790116888,77.38380607896595,"{""type"":""Point"",""coordinates"":[77.38380607896595,28.71780790116888]}"
2324,12,28.627672931448835,77.42433375939027,"{""type"":""Point"",""coordinates"":[77.42433375939027,28.627672931448835]}"
2325,0,28.715509342371174,77.60356905528008,"{""type"":""Point"",""coordinates"":[77.60356905528008,28.715509342371174]}"
2326,0,28.5009667091323,76.88702394949678,"{""type"":""Point"",""coordinates"":[76.88702394949678,28.5009667091323]}"
2327,2940,28.841755444151815,77.50441021153952,"{""type"":""Point"",""coordinates"":[77.50441021153952,28.841755444151815]}"
2328,0,29.071883080890196,77.00696086807557,"{""type"":""Point"",""coordinates"":[77.00696086807557,29.071883080890196]}"
2329,0,28.70367719019227,77.57295037016793,"{""type"":""Point"",""coordinates"":[77.57295037016793,28.70367719019227]}"
2330,5095,28.5241544622446,77.38348978489674,"{""type"":""Point"",""coordinates"":[77.38348978489674,28.5241544622446]}"
2331,6890,28.710318757643233,77.09865353565915,"{""type"":""Point"",""coordinates"":[77.09865353565915,28.710318757643233]}"
2332,1161,28.692495787601445,77.07328788918592,"{""type"":""Point"",""coordinates"":[77.07328788918592,28.692495787601445]}"
2333,0,28.799313432325643,76.92407829708475,"{""type"":""Point"",""coordinates"":[76.92407829708475,28.799313432325643]}"
2334,0,28.440755765140683,76.76373035000306,"{""type"":""Point"",""coordinates"":[76.76373035000306,28.440755765140683]}"
2335,0,28.892832374069602,76.70626830228885,"{""type"":""Point"",""coordinates"":[76.70626830228885,28.892832374069602]}"
2336,0,28.744538069063797,76.61240843077005,"{""type"":""Point"",""coordinates"":[76.61240843077005,28.744538069063797]}"
2337,0,28.773418660933814,76.60481751613659,"{""type"":""Point"",""coordinates"":[76.60481751613659,28.773418660933814]}"
2338,0,28.523297152765984,76.84792037949786,"{""type"":""Point"",""coordinates"":[76.84792037949786,28.523297152765984]}"
2339,0,28.867121770255295,77.37613566345847,"{""type"":""Point"",""coordinates"":[77.37613566345847,28.867121770255295]}"
2340,1184,28.66361814126182,76.8290670183629,"{""type"":""Point"",""coordinates"":[76.8290670183629,28.66361814126182]}"
2341,4204,28.983323414198956,77.15240688928502,"{""type"":""Point"",""coordinates"":[77.15240688928502,28.983323414198956]}"
2342,0,28.420428297630142,77.26034431003495,"{""type"":""Point"",""coordinates"":[77.26034431003495,28.420428297630142]}"
2343,0,28.398000465317622,77.21287101778151,"{""type"":""Point"",""coordinates"":[77.21287101778151,28.398000465317622]}"
2344,263,28.71730871143478,77.43535204916404,"{""type"":""Point"",""coordinates"":[77.43535204916404,28.71730871143478]}"
2345,0,28.904982181135694,77.35209459713445,"{""type"":""Point"",""coordinates"":[77.35209459713445,28.904982181135694]}"
2346,1179,29.06122625080914,76.90038200192858,"{""type"":""Point"",""coordinates"":[76.90038200192858,29.06122625080914]}"
2347,0,28.420131392714097,76.88303701885468,"{""type"":""Point"",""coordinates"":[76.88303701885468,28.420131392714097]}"
2348,739,28.406767723875525,76.83336561137224,"{""type"":""Point"",""coordinates"":[76.83336561137224,28.406767723875525]}"
2349,0,28.54222692477437,76.81876902295899,"{""type"":""Point"",""coordinates"":[76.81876902295899,28.54222692477437]}"
2350,0,28.75125653880024,77.46749559875387,"{""type"":""Point"",""coordinates"":[77.46749559875387,28.75125653880024]}"
2351,0,29.015542748090795,76.88389780324576,"{""type"":""Point"",""coordinates"":[76.88389780324576,29.015542748090795]}"
2352,121,28.70914611278139,77.33035225611245,"{""type"":""Point"",""coordinates"":[77.33035225611245,28.70914611278139]}"
2353,639,28.411989681067148,77.10668837703082,"{""type"":""Point"",""coordinates"":[77.10668837703082,28.411989681067148]}"
2354,0,28.991055144618965,77.47557324967143,"{""type"":""Point"",""coordinates"":[77.47557324967143,28.991055144618965]}"
2355,0,28.90761941004736,76.88228637666273,"{""type"":""Point"",""coordinates"":[76.88228637666273,28.90761941004736]}"
2356,0,28.967408698302933,76.70780845336753,"{""type"":""Point"",""coordinates"":[76.70780845336753,28.967408698302933]}"
2357,1172,29.09138437645946,77.24092300874557,"{""type"":""Point"",""coordinates"":[77.24092300874557,29.09138437645946]}"
2358,0,28.403060697108128,76.7897091245608,"{""type"":""Point"",""coordinates"":[76.7897091245608,28.403060697108128]}"
2359,0,28.74015157696263,76.91565195187272,"{""type"":""Point"",""coordinates"":[76.91565195187272,28.74015157696263]}"
2360,7321,28.680219025294328,77.02388981006654,"{""type"":""Point"",""coordinates"":[77.02388981006654,28.680219025294328]}"
2361,0,28.931876137769514,77.24879125427452,"{""type"":""Point"",""coordinates"":[77.24879125427452,28.931876137769514]}"
2362,0,28.58010671144779,76.98245890480172,"{""type"":""Point"",""coordinates"":[76.98245890480172,28.58010671144779]}"
2363,0,29.13322556257774,77.21933576416183,"{""type"":""Point"",""coordinates"":[77.21933576416183,29.13322556257774]}"
2364,6256,28.689888473704148,77.16662230671736,"{""type"":""Point"",""coordinates"":[77.16662230671736,28.689888473704148]}"
2365,0,28.762102722084666,76.61370200949972,"{""type"":""Point"",""coordinates"":[76.61370200949972,28.762102722084666]}"
2366,0,28.859982357052978,76.89917714229105,"{""type"":""Point"",""coordinates"":[76.89917714229105,28.859982357052978]}"
2367,0,29.06132705859472,77.15341764897323,"{""type"":""Point"",""coordinates"":[77.15341764897323,29.06132705859472]}"
2368,5487,28.673934333542583,77.37677343587794,"{""type"":""Point"",""coordinates"":[77.37677343587794,28.673934333542583]}"
2369,2437,28.70252167279713,77.34624213074987,"{""type"":""Point"",""coordinates"":[77.34624213074987,28.70252167279713]}"
2370,2219,28.672726878835146,76.93511885817702,"{""type"":""Point"",""coordinates"":[76.93511885817702,28.672726878835146]}"
2371,0,28.657049858305687,76.86766958565212,"{""type"":""Point"",""coordinates"":[76.86766958565212,28.657049858305687]}"
2372,13,28.4547485200342,76.96617650880678,"{""type"":""Point"",""coordinates"":[76.96617650880678,28.4547485200342]}"
2373,2313,28.645607276289248,77.4466152485595,"{""type"":""Point"",""coordinates"":[77.4466152485595,28.645607276289248]}"
2374,0,28.433863158803177,76.80118748193885,"{""type"":""Point"",""coordinates"":[76.80118748193885,28.433863158803177]}"
2375,58,28.91460630606567,77.01359519720287,"{""type"":""Point"",""coordinates"":[77.01359519720287,28.91460630606567]}"
